scenario_key,scenario_label,year,end_height,burn_active,capacity_pct,reward_per_block_atho,annual_issuance_atho,annual_fees_total_atho,annual_burn_atho,annual_miner_fees_atho,annual_miner_revenue_atho,cumulative_emitted_atho,cumulative_burned_atho,circulating_supply_atho,annual_net_change_atho,annual_net_rate_pct,tx_per_block_est,tps_est
burn_50,Burn On (50% block capacity),199,52297199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,37838800.00000000,7095600.00000000,30743200.00000000,6570.00000000,0.02137515,2208,18.40000000
burn_50,Burn On (50% block capacity),200,52559999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,37904500.00000000,7154730.00000000,30749770.00000000,6570.00000000,0.02137058,2208,18.40000000
burn_50,Burn On (50% block capacity),201,52822799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,37970200.00000000,7213860.00000000,30756340.00000000,6570.00000000,0.02136601,2208,18.40000000
burn_50,Burn On (50% block capacity),202,53085599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38035900.00000000,7272990.00000000,30762910.00000000,6570.00000000,0.02136145,2208,18.40000000
burn_50,Burn On (50% block capacity),203,53348399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38101600.00000000,7332120.00000000,30769480.00000000,6570.00000000,0.02135689,2208,18.40000000
burn_50,Burn On (50% block capacity),204,53611199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38167300.00000000,7391250.00000000,30776050.00000000,6570.00000000,0.02135233,2208,18.40000000
burn_50,Burn On (50% block capacity),205,53873999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38233000.00000000,7450380.00000000,30782620.00000000,6570.00000000,0.02134777,2208,18.40000000
burn_50,Burn On (50% block capacity),206,54136799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38298700.00000000,7509510.00000000,30789190.00000000,6570.00000000,0.02134321,2208,18.40000000
burn_50,Burn On (50% block capacity),207,54399599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38364400.00000000,7568640.00000000,30795760.00000000,6570.00000000,0.02133866,2208,18.40000000
burn_50,Burn On (50% block capacity),208,54662399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38430100.00000000,7627770.00000000,30802330.00000000,6570.00000000,0.02133411,2208,18.40000000
burn_50,Burn On (50% block capacity),209,54925199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38495800.00000000,7686900.00000000,30808900.00000000,6570.00000000,0.02132956,2208,18.40000000
burn_50,Burn On (50% block capacity),210,55187999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38561500.00000000,7746030.00000000,30815470.00000000,6570.00000000,0.02132501,2208,18.40000000
burn_50,Burn On (50% block capacity),211,55450799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38627200.00000000,7805160.00000000,30822040.00000000,6570.00000000,0.02132046,2208,18.40000000
burn_50,Burn On (50% block capacity),212,55713599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38692900.00000000,7864290.00000000,30828610.00000000,6570.00000000,0.02131592,2208,18.40000000
burn_50,Burn On (50% block capacity),213,55976399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38758600.00000000,7923420.00000000,30835180.00000000,6570.00000000,0.02131137,2208,18.40000000
burn_50,Burn On (50% block capacity),214,56239199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38824300.00000000,7982550.00000000,30841750.00000000,6570.00000000,0.02130683,2208,18.40000000
burn_50,Burn On (50% block capacity),215,56501999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38890000.00000000,8041680.00000000,30848320.00000000,6570.00000000,0.02130229,2208,18.40000000
burn_50,Burn On (50% block capacity),216,56764799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,38955700.00000000,8100810.00000000,30854890.00000000,6570.00000000,0.02129776,2208,18.40000000
burn_50,Burn On (50% block capacity),217,57027599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39021400.00000000,8159940.00000000,30861460.00000000,6570.00000000,0.02129322,2208,18.40000000
burn_50,Burn On (50% block capacity),218,57290399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39087100.00000000,8219070.00000000,30868030.00000000,6570.00000000,0.02128869,2208,18.40000000
burn_50,Burn On (50% block capacity),219,57553199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39152800.00000000,8278200.00000000,30874600.00000000,6570.00000000,0.02128416,2208,18.40000000
burn_50,Burn On (50% block capacity),220,57815999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39218500.00000000,8337330.00000000,30881170.00000000,6570.00000000,0.02127963,2208,18.40000000
burn_50,Burn On (50% block capacity),221,58078799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39284200.00000000,8396460.00000000,30887740.00000000,6570.00000000,0.02127510,2208,18.40000000
burn_50,Burn On (50% block capacity),222,58341599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39349900.00000000,8455590.00000000,30894310.00000000,6570.00000000,0.02127058,2208,18.40000000
burn_50,Burn On (50% block capacity),223,58604399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39415600.00000000,8514720.00000000,30900880.00000000,6570.00000000,0.02126605,2208,18.40000000
burn_50,Burn On (50% block capacity),224,58867199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39481300.00000000,8573850.00000000,30907450.00000000,6570.00000000,0.02126153,2208,18.40000000
burn_50,Burn On (50% block capacity),225,59129999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39547000.00000000,8632980.00000000,30914020.00000000,6570.00000000,0.02125701,2208,18.40000000
burn_50,Burn On (50% block capacity),226,59392799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39612700.00000000,8692110.00000000,30920590.00000000,6570.00000000,0.02125249,2208,18.40000000
burn_50,Burn On (50% block capacity),227,59655599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39678400.00000000,8751240.00000000,30927160.00000000,6570.00000000,0.02124798,2208,18.40000000
burn_50,Burn On (50% block capacity),228,59918399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39744100.00000000,8810370.00000000,30933730.00000000,6570.00000000,0.02124346,2208,18.40000000
burn_50,Burn On (50% block capacity),229,60181199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39809800.00000000,8869500.00000000,30940300.00000000,6570.00000000,0.02123895,2208,18.40000000
burn_50,Burn On (50% block capacity),230,60443999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39875500.00000000,8928630.00000000,30946870.00000000,6570.00000000,0.02123444,2208,18.40000000
burn_50,Burn On (50% block capacity),231,60706799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,39941200.00000000,8987760.00000000,30953440.00000000,6570.00000000,0.02122993,2208,18.40000000
burn_50,Burn On (50% block capacity),232,60969599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40006900.00000000,9046890.00000000,30960010.00000000,6570.00000000,0.02122543,2208,18.40000000
burn_50,Burn On (50% block capacity),233,61232399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40072600.00000000,9106020.00000000,30966580.00000000,6570.00000000,0.02122092,2208,18.40000000
burn_50,Burn On (50% block capacity),234,61495199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40138300.00000000,9165150.00000000,30973150.00000000,6570.00000000,0.02121642,2208,18.40000000
burn_50,Burn On (50% block capacity),235,61757999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40204000.00000000,9224280.00000000,30979720.00000000,6570.00000000,0.02121192,2208,18.40000000
burn_50,Burn On (50% block capacity),236,62020799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40269700.00000000,9283410.00000000,30986290.00000000,6570.00000000,0.02120742,2208,18.40000000
burn_50,Burn On (50% block capacity),237,62283599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40335400.00000000,9342540.00000000,30992860.00000000,6570.00000000,0.02120293,2208,18.40000000
burn_50,Burn On (50% block capacity),238,62546399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40401100.00000000,9401670.00000000,30999430.00000000,6570.00000000,0.02119843,2208,18.40000000
burn_50,Burn On (50% block capacity),239,62809199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40466800.00000000,9460800.00000000,31006000.00000000,6570.00000000,0.02119394,2208,18.40000000
burn_50,Burn On (50% block capacity),240,63071999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40532500.00000000,9519930.00000000,31012570.00000000,6570.00000000,0.02118945,2208,18.40000000
burn_50,Burn On (50% block capacity),241,63334799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40598200.00000000,9579060.00000000,31019140.00000000,6570.00000000,0.02118496,2208,18.40000000
burn_50,Burn On (50% block capacity),242,63597599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40663900.00000000,9638190.00000000,31025710.00000000,6570.00000000,0.02118047,2208,18.40000000
burn_50,Burn On (50% block capacity),243,63860399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40729600.00000000,9697320.00000000,31032280.00000000,6570.00000000,0.02117599,2208,18.40000000
burn_50,Burn On (50% block capacity),244,64123199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40795300.00000000,9756450.00000000,31038850.00000000,6570.00000000,0.02117150,2208,18.40000000
burn_50,Burn On (50% block capacity),245,64385999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40861000.00000000,9815580.00000000,31045420.00000000,6570.00000000,0.02116702,2208,18.40000000
burn_50,Burn On (50% block capacity),246,64648799,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40926700.00000000,9874710.00000000,31051990.00000000,6570.00000000,0.02116254,2208,18.40000000
burn_50,Burn On (50% block capacity),247,64911599,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,40992400.00000000,9933840.00000000,31058560.00000000,6570.00000000,0.02115806,2208,18.40000000
burn_50,Burn On (50% block capacity),248,65174399,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,41058100.00000000,9992970.00000000,31065130.00000000,6570.00000000,0.02115359,2208,18.40000000
burn_50,Burn On (50% block capacity),249,65437199,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,41123800.00000000,10052100.00000000,31071700.00000000,6570.00000000,0.02114911,2208,18.40000000
burn_50,Burn On (50% block capacity),250,65699999,1,50.0000,0.25000000,65700.00000000,73912.50000000,59130.00000000,14782.50000000,80482.50000000,41189500.00000000,10111230.00000000,31078270.00000000,6570.00000000,0.02114464,2208,18.40000000
burn_75,Burn On (75% block capacity),0,-1,0,75.0000,10.00000000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,3312,27.60000000
burn_75,Burn On (75% block capacity),1,262799,0,75.0000,10.00000000,2678000.00000000,110868.75000000,0E-8,110868.75000000,2788868.75000000,2678000.00000000,0E-8,2678000.00000000,2678000.00000000,0E-8,3312,27.60000000
burn_75,Burn On (75% block capacity),2,525599,0,75.0000,10.00000000,2628000.00000000,110868.75000000,0E-8,110868.75000000,2738868.75000000,5306000.00000000,0E-8,5306000.00000000,2628000.00000000,98.13293503,3312,27.60000000
burn_75,Burn On (75% block capacity),3,788399,0,75.0000,10.00000000,2628000.00000000,110868.75000000,0E-8,110868.75000000,2738868.75000000,7934000.00000000,0E-8,7934000.00000000,2628000.00000000,49.52883528,3312,27.60000000
burn_75,Burn On (75% block capacity),4,1051199,0,75.0000,10.00000000,2628000.00000000,110868.75000000,0E-8,110868.75000000,2738868.75000000,10562000.00000000,0E-8,10562000.00000000,2628000.00000000,33.12326695,3312,27.60000000
burn_75,Burn On (75% block capacity),5,1313999,0,75.0000,10.00000000,2628000.00000000,110868.75000000,0E-8,110868.75000000,2738868.75000000,13190000.00000000,0E-8,13190000.00000000,2628000.00000000,24.88165120,3312,27.60000000
burn_75,Burn On (75% block capacity),6,1576799,0,75.0000,5.00000000,1314000.00000000,110868.75000000,0E-8,110868.75000000,1424868.75000000,14504000.00000000,0E-8,14504000.00000000,1314000.00000000,9.96209249,3312,27.60000000
burn_75,Burn On (75% block capacity),7,1839599,0,75.0000,5.00000000,1314000.00000000,110868.75000000,0E-8,110868.75000000,1424868.75000000,15818000.00000000,0E-8,15818000.00000000,1314000.00000000,9.05956977,3312,27.60000000
burn_75,Burn On (75% block capacity),8,2102399,0,75.0000,5.00000000,1314000.00000000,110868.75000000,0E-8,110868.75000000,1424868.75000000,17132000.00000000,0E-8,17132000.00000000,1314000.00000000,8.30699203,3312,27.60000000
burn_75,Burn On (75% block capacity),9,2365199,0,75.0000,5.00000000,1314000.00000000,110868.75000000,0E-8,110868.75000000,1424868.75000000,18446000.00000000,0E-8,18446000.00000000,1314000.00000000,7.66985758,3312,27.60000000
burn_75,Burn On (75% block capacity),10,2627999,0,75.0000,5.00000000,1314000.00000000,110868.75000000,0E-8,110868.75000000,1424868.75000000,19760000.00000000,0E-8,19760000.00000000,1314000.00000000,7.12349561,3312,27.60000000
burn_75,Burn On (75% block capacity),11,2890799,0,75.0000,2.50000000,657000.00000000,110868.75000000,0E-8,110868.75000000,767868.75000000,20417000.00000000,0E-8,20417000.00000000,657000.00000000,3.32489879,3312,27.60000000
burn_75,Burn On (75% block capacity),12,3153599,0,75.0000,2.50000000,657000.00000000,110868.75000000,0E-8,110868.75000000,767868.75000000,21074000.00000000,0E-8,21074000.00000000,657000.00000000,3.21790665,3312,27.60000000
burn_75,Burn On (75% block capacity),13,3416399,0,75.0000,2.50000000,657000.00000000,110868.75000000,0E-8,110868.75000000,767868.75000000,21731000.00000000,0E-8,21731000.00000000,657000.00000000,3.11758565,3312,27.60000000
burn_75,Burn On (75% block capacity),14,3679199,0,75.0000,2.50000000,657000.00000000,110868.75000000,0E-8,110868.75000000,767868.75000000,22388000.00000000,0E-8,22388000.00000000,657000.00000000,3.02333073,3312,27.60000000
burn_75,Burn On (75% block capacity),15,3941999,0,75.0000,2.50000000,657000.00000000,110868.75000000,0E-8,110868.75000000,767868.75000000,23045000.00000000,0E-8,23045000.00000000,657000.00000000,2.93460783,3312,27.60000000
burn_75,Burn On (75% block capacity),16,4204799,0,75.0000,1.25000000,328500.00000000,110868.75000000,0E-8,110868.75000000,439368.75000000,23373500.00000000,0E-8,23373500.00000000,328500.00000000,1.42547190,3312,27.60000000
burn_75,Burn On (75% block capacity),17,4467599,0,75.0000,1.25000000,328500.00000000,110868.75000000,0E-8,110868.75000000,439368.75000000,23702000.00000000,0E-8,23702000.00000000,328500.00000000,1.40543778,3312,27.60000000
burn_75,Burn On (75% block capacity),18,4730399,0,75.0000,1.25000000,328500.00000000,110868.75000000,0E-8,110868.75000000,439368.75000000,24030500.00000000,0E-8,24030500.00000000,328500.00000000,1.38595899,3312,27.60000000
burn_75,Burn On (75% block capacity),19,4993199,0,75.0000,1.25000000,328500.00000000,110868.75000000,0E-8,110868.75000000,439368.75000000,24359000.00000000,0E-8,24359000.00000000,328500.00000000,1.36701275,3312,27.60000000
burn_75,Burn On (75% block capacity),20,5255999,0,75.0000,1.25000000,328500.00000000,110868.75000000,0E-8,110868.75000000,439368.75000000,24687500.00000000,0E-8,24687500.00000000,328500.00000000,1.34857753,3312,27.60000000
burn_75,Burn On (75% block capacity),21,5518799,0,75.0000,0.62500000,164250.00000000,110868.75000000,0E-8,110868.75000000,275118.75000000,24851750.00000000,0E-8,24851750.00000000,164250.00000000,0.66531646,3312,27.60000000
burn_75,Burn On (75% block capacity),22,5781599,0,75.0000,0.62500000,164250.00000000,110868.75000000,0E-8,110868.75000000,275118.75000000,25016000.00000000,0E-8,25016000.00000000,164250.00000000,0.66091925,3312,27.60000000
burn_75,Burn On (75% block capacity),23,6044399,0,75.0000,0.62500000,164250.00000000,110868.75000000,0E-8,110868.75000000,275118.75000000,25180250.00000000,0E-8,25180250.00000000,164250.00000000,0.65657979,3312,27.60000000
burn_75,Burn On (75% block capacity),24,6307199,0,75.0000,0.62500000,164250.00000000,110868.75000000,0E-8,110868.75000000,275118.75000000,25344500.00000000,0E-8,25344500.00000000,164250.00000000,0.65229694,3312,27.60000000
burn_75,Burn On (75% block capacity),25,6569999,0,75.0000,0.62500000,164250.00000000,110868.75000000,0E-8,110868.75000000,275118.75000000,25508750.00000000,0E-8,25508750.00000000,164250.00000000,0.64806960,3312,27.60000000
burn_75,Burn On (75% block capacity),26,6832799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,25590875.00000000,0E-8,25590875.00000000,82125.00000000,0.32194835,3312,27.60000000
burn_75,Burn On (75% block capacity),27,7095599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,25673000.00000000,0E-8,25673000.00000000,82125.00000000,0.32091517,3312,27.60000000
burn_75,Burn On (75% block capacity),28,7358399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,25755125.00000000,0E-8,25755125.00000000,82125.00000000,0.31988860,3312,27.60000000
burn_75,Burn On (75% block capacity),29,7621199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,25837250.00000000,0E-8,25837250.00000000,82125.00000000,0.31886857,3312,27.60000000
burn_75,Burn On (75% block capacity),30,7883999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,25919375.00000000,0E-8,25919375.00000000,82125.00000000,0.31785503,3312,27.60000000
burn_75,Burn On (75% block capacity),31,8146799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26001500.00000000,0E-8,26001500.00000000,82125.00000000,0.31684792,3312,27.60000000
burn_75,Burn On (75% block capacity),32,8409599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26083625.00000000,0E-8,26083625.00000000,82125.00000000,0.31584716,3312,27.60000000
burn_75,Burn On (75% block capacity),33,8672399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26165750.00000000,0E-8,26165750.00000000,82125.00000000,0.31485271,3312,27.60000000
burn_75,Burn On (75% block capacity),34,8935199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26247875.00000000,0E-8,26247875.00000000,82125.00000000,0.31386450,3312,27.60000000
burn_75,Burn On (75% block capacity),35,9197999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26330000.00000000,0E-8,26330000.00000000,82125.00000000,0.31288247,3312,27.60000000
burn_75,Burn On (75% block capacity),36,9460799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26412125.00000000,0E-8,26412125.00000000,82125.00000000,0.31190657,3312,27.60000000
burn_75,Burn On (75% block capacity),37,9723599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26494250.00000000,0E-8,26494250.00000000,82125.00000000,0.31093674,3312,27.60000000
burn_75,Burn On (75% block capacity),38,9986399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26576375.00000000,0E-8,26576375.00000000,82125.00000000,0.30997292,3312,27.60000000
burn_75,Burn On (75% block capacity),39,10249199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26658500.00000000,0E-8,26658500.00000000,82125.00000000,0.30901506,3312,27.60000000
burn_75,Burn On (75% block capacity),40,10511999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26740625.00000000,0E-8,26740625.00000000,82125.00000000,0.30806309,3312,27.60000000
burn_75,Burn On (75% block capacity),41,10774799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26822750.00000000,0E-8,26822750.00000000,82125.00000000,0.30711698,3312,27.60000000
burn_75,Burn On (75% block capacity),42,11037599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26904875.00000000,0E-8,26904875.00000000,82125.00000000,0.30617666,3312,27.60000000
burn_75,Burn On (75% block capacity),43,11300399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,26987000.00000000,0E-8,26987000.00000000,82125.00000000,0.30524208,3312,27.60000000
burn_75,Burn On (75% block capacity),44,11563199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27069125.00000000,0E-8,27069125.00000000,82125.00000000,0.30431319,3312,27.60000000
burn_75,Burn On (75% block capacity),45,11825999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27151250.00000000,0E-8,27151250.00000000,82125.00000000,0.30338993,3312,27.60000000
burn_75,Burn On (75% block capacity),46,12088799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27233375.00000000,0E-8,27233375.00000000,82125.00000000,0.30247226,3312,27.60000000
burn_75,Burn On (75% block capacity),47,12351599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27315500.00000000,0E-8,27315500.00000000,82125.00000000,0.30156013,3312,27.60000000
burn_75,Burn On (75% block capacity),48,12614399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27397625.00000000,0E-8,27397625.00000000,82125.00000000,0.30065348,3312,27.60000000
burn_75,Burn On (75% block capacity),49,12877199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27479750.00000000,0E-8,27479750.00000000,82125.00000000,0.29975226,3312,27.60000000
burn_75,Burn On (75% block capacity),50,13139999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27561875.00000000,0E-8,27561875.00000000,82125.00000000,0.29885643,3312,27.60000000
burn_75,Burn On (75% block capacity),51,13402799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27644000.00000000,0E-8,27644000.00000000,82125.00000000,0.29796594,3312,27.60000000
burn_75,Burn On (75% block capacity),52,13665599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27726125.00000000,0E-8,27726125.00000000,82125.00000000,0.29708074,3312,27.60000000
burn_75,Burn On (75% block capacity),53,13928399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27808250.00000000,0E-8,27808250.00000000,82125.00000000,0.29620079,3312,27.60000000
burn_75,Burn On (75% block capacity),54,14191199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27890375.00000000,0E-8,27890375.00000000,82125.00000000,0.29532603,3312,27.60000000
burn_75,Burn On (75% block capacity),55,14453999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,27972500.00000000,0E-8,27972500.00000000,82125.00000000,0.29445642,3312,27.60000000
burn_75,Burn On (75% block capacity),56,14716799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28054625.00000000,0E-8,28054625.00000000,82125.00000000,0.29359192,3312,27.60000000
burn_75,Burn On (75% block capacity),57,14979599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28136750.00000000,0E-8,28136750.00000000,82125.00000000,0.29273248,3312,27.60000000
burn_75,Burn On (75% block capacity),58,15242399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28218875.00000000,0E-8,28218875.00000000,82125.00000000,0.29187806,3312,27.60000000
burn_75,Burn On (75% block capacity),59,15505199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28301000.00000000,0E-8,28301000.00000000,82125.00000000,0.29102861,3312,27.60000000
burn_75,Burn On (75% block capacity),60,15767999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28383125.00000000,0E-8,28383125.00000000,82125.00000000,0.29018409,3312,27.60000000
burn_75,Burn On (75% block capacity),61,16030799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28465250.00000000,0E-8,28465250.00000000,82125.00000000,0.28934446,3312,27.60000000
burn_75,Burn On (75% block capacity),62,16293599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28547375.00000000,0E-8,28547375.00000000,82125.00000000,0.28850967,3312,27.60000000
burn_75,Burn On (75% block capacity),63,16556399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28629500.00000000,0E-8,28629500.00000000,82125.00000000,0.28767969,3312,27.60000000
burn_75,Burn On (75% block capacity),64,16819199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28711625.00000000,0E-8,28711625.00000000,82125.00000000,0.28685447,3312,27.60000000
burn_75,Burn On (75% block capacity),65,17081999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28793750.00000000,0E-8,28793750.00000000,82125.00000000,0.28603397,3312,27.60000000
burn_75,Burn On (75% block capacity),66,17344799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28875875.00000000,0E-8,28875875.00000000,82125.00000000,0.28521815,3312,27.60000000
burn_75,Burn On (75% block capacity),67,17607599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,28958000.00000000,0E-8,28958000.00000000,82125.00000000,0.28440697,3312,27.60000000
burn_75,Burn On (75% block capacity),68,17870399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29040125.00000000,0E-8,29040125.00000000,82125.00000000,0.28360039,3312,27.60000000
